"Selling_Date","DOM","Listing_Date","Listing_Price","Status","Selling_Price","Pending_Date" 
"5/3/2012 12:00:00 AM","13","3/28/2012 12:00:00 AM","50000.00","Sold","45000.00","4/11/2012 12:00:00 AM"
"4/13/2012 12:00:00 AM","7","3/26/2012 12:00:00 AM","34900.00","Sold","48500.00","4/2/2012 12:00:00 AM"
"2/15/2012 12:00:00 AM","167","8/28/2011 12:00:00 AM","50000.00","Sold","50000.00","2/14/2012 12:00:00 AM"
"11/28/2011 12:00:00 AM","71","7/25/2011 12:00:00 AM","64900.00","Sold","64900.00","10/5/2011 12:00:00 AM"
"3/16/2012 12:00:00 AM","55","1/17/2012 12:00:00 AM","64900.00","Sold","64900.00","3/12/2012 12:00:00 AM"
"1/27/2012 12:00:00 AM","3","1/5/2012 12:00:00 AM","79900.00","Sold","75000.00","1/9/2012 12:00:00 AM"
"7/13/2011 12:00:00 AM","75","4/8/2011 12:00:00 AM","84900.00","Sold","80000.00","6/22/2011 12:00:00 AM"
"11/3/2011 12:00:00 AM","85","8/9/2011 12:00:00 AM","85000.00","Sold","85000.00","11/3/2011 12:00:00 AM"
"8/1/2011 12:00:00 AM","38","6/1/2011 12:00:00 AM","105000.00","Sold","92500.00","7/9/2011 12:00:00 AM"
"2/24/2012 12:00:00 AM","244","5/2/2011 12:00:00 AM","99900.00","Sold","97000.00","1/3/2012 12:00:00 AM"
"5/11/2012 12:00:00 AM","76","1/16/2012 12:00:00 AM","132900.00","Sold","126500.00","4/3/2012 12:00:00 AM"
